field1,Game_id,Person_id,Team_id,First_Name,Last_Name,minutes,Field_Goals,Field_Goals_Attempted,Field_Goal_Percentage,Three_Pointers,Three_Pointers_Attempted,Three_Point_Percentage,Free_Throws,Free_Throws_Attempted,Free_Throw_Percentage,Offensive_Rebounds,Defensive_Rebounds,Assists,Personal_Fouls,Steals,Turnovers,Blocked_Shots,Points,location,outcome,season_id,vs_team_id,league_id,Technical_Fouls,Flagrant_Fouls,Ejections,Points_In_Paint,Fast_Break_Points,Triple_Doubles,Double_Doubles,actual_minutes,actual_seconds,Plus_Minus,Blocks_Against,PTS_OFF_TO,Second_Chance_PTS,Total_Rebounds,points_per_36,rebounds_per_36,assists_per_36,steals_per_36,blocks_per_36,br_url,,col_games,col_minutes,intl_games,intl_minutes,intl_group
18539,20300924,2399,1610612744,Mike,Dunleavy,44,7,13,0.538,0,4,0,3,4,0.75,0,2,6,3,1,4,1,17,A,L,2003,1610612758,0,0,0,0,6,4,0,0,44,0,-2,0,4,2,2,13.90909091,1.636363636,4.909090909,0.818181818,0,mike-dunleavy-1,,111,3762,,,
18559,20300925,2436,1610612760,Ronald,Murray,10,1,4,0.25,0,0,0,0,0,0,0,1,2,2,0,1,0,2,H,L,2003,1610612750,0,0,0,0,2,2,0,0,10,0,-1,0,0,0,1,7.2,3.6,7.2,0,0,ronald-murray-1,,,,,,
18576,20300926,2412,1610612738,Jiri,Welsch,24,3,6,0.5,0,1,0,2,2,1,0,2,1,1,0,1,0,8,H,L,2003,1610612747,0,0,0,0,2,0,0,0,24,0,-4,0,0,2,2,12,3,1.5,0,0,jiri-welsch-1,,,,35,876,2
18577,20300926,2416,1610612747,Kareem,Rush,22,7,12,0.583,2,6,0.333,1,2,0.5,1,2,1,4,0,1,0,17,A,W,2003,1610612738,0,0,0,0,8,2,0,0,22,0,-3,0,5,0,3,27.81818182,4.909090909,1.636363636,0,0,kareem-rush-1,,84,2536,,,
18594,20300927,2407,1610612764,Jared,Jeffries,37,5,8,0.625,0,0,0,0,1,0,2,5,2,4,1,0,0,10,A,L,2003,1610612753,0,0,0,0,8,0,0,0,37,0,-4,0,2,4,7,9.72972973,6.810810811,1.945945946,0.972972973,0,jared-jeffries-1,,70,2282,,,
18595,20300927,2413,1610612764,Juan,Dixon,12,0,4,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,A,L,2003,1610612753,0,0,0,0,0,0,0,0,12,0,-15,0,0,0,1,0,3,3,0,0,juan-dixon-1,,141,4004,,,
18596,20300927,2437,1610612764,Lonny,Baxter,13,1,3,0.333,0,0,0,0,0,0,0,2,0,5,0,1,1,2,A,L,2003,1610612753,0,0,0,0,2,2,0,0,13,0,-5,0,0,0,2,5.538461538,5.538461538,0,0,0,lonny-baxter-1,,138,3367,,,
18616,20300928,2402,1610612739,Dajuan,Wagner,17,4,6,0.667,1,2,0.5,0,0,0,0,4,6,1,0,1,0,9,A,W,2003,1610612761,0,0,0,0,0,0,0,0,17,0,-1,1,0,0,4,19.05882353,8.470588235,12.70588235,0,2.117647059,dajuan-wagner-1,,36,1144,,,
18617,20300928,2425,1610612761,Robert,Archibald,11,2,3,0.667,0,0,0,2,2,1,1,0,4,2,1,0,0,6,H,L,2003,1610612739,0,0,0,0,4,0,0,0,11,0,-2,0,0,2,1,19.63636364,3.272727273,13.09090909,3.272727273,0,robert-archibald-1,,130,2106,,,
18618,20300928,2427,1610612761,Roger,Mason,12,1,4,0.25,0,1,0,4,5,0.8,0,2,1,0,0,0,0,6,H,L,2003,1610612739,0,0,0,0,2,3,0,0,12,0,2,0,2,0,2,18,6,3,0,0,roger-mason-1,,89,2634,,,
18619,20300928,2430,1610612739,Carlos,Boozer,34,5,11,0.455,0,0,0,1,2,0.5,3,10,1,2,1,3,0,11,A,W,2003,1610612761,0,0,0,0,10,2,0,1,34,0,16,1,2,3,13,11.64705882,13.76470588,1.058823529,1.058823529,1.058823529,carlos-boozer-1,,101,2615,,,
18641,20300929,2403,1610612743,Nene,Hilario,29,4,8,0.5,0,0,0,7,7,1,0,4,3,4,3,3,0,15,A,L,2003,1610612751,0,0,0,0,8,0,0,0,29,0,16,1,0,2,4,18.62068966,4.965517241,3.724137931,3.724137931,1.24137931,nene-hilario-1,,,,,,
18657,20300930,2246,1610612765,Mehmet,Okur,15,3,5,0.6,1,1,1,0,0,0,1,3,1,2,0,2,0,7,H,W,2003,1610612741,0,0,0,0,2,0,0,0,15,0,18,0,0,2,4,16.8,9.6,2.4,0,0,mehmet-okur-1,,,,,,
18658,20300930,2321,1610612741,Paul,Shirley,19,2,5,0.4,0,0,0,0,2,0,2,1,0,3,0,3,0,4,A,L,2003,1610612765,0,0,0,0,2,0,0,0,19,0,-17,0,0,0,3,7.578947368,5.684210526,0,0,0,paul-shirley-1,,109,2452,29,603,2
18659,20300930,2419,1610612765,Tayshaun,Prince,18,2,5,0.4,0,2,0,1,2,0.5,0,3,1,1,0,1,2,5,H,W,2003,1610612741,0,0,0,0,4,4,0,0,18,0,14,0,0,0,3,10,6,2,0,0,tayshaun-prince-1,,135,4023,,,
18676,20300931,2406,1610612748,Caron,Butler,19,3,6,0.5,0,0,0,0,0,0,1,0,0,4,0,2,0,6,A,L,2003,1610612740,0,0,0,0,4,2,0,0,19,0,-3,0,0,4,1,11.36842105,1.894736842,0,0,0,caron-butler-1,,63,2173,,,
18677,20300931,2446,1610612748,Rasual,Butler,20,2,10,0.2,1,4,0.25,0,0,0,0,0,0,3,0,1,0,5,A,L,2003,1610612740,0,0,0,0,0,0,0,0,20,0,-9,0,0,0,0,9,0,0,0,0,rasual-butler-1,,110,4213,,,
18697,20300932,2429,1610612749,Dan,Gadzuric,15,1,6,0.167,0,0,0,0,0,0,1,2,0,4,1,0,0,2,H,W,2003,1610612737,0,0,0,0,2,0,0,0,15,0,-5,0,0,0,3,4.8,7.2,0,2.4,0,dan-gadzuric-1,,122,2940,,,
18710,20300933,1938,1610612759,Manu,Ginobili,25,5,7,0.714,3,3,1,1,2,0.5,0,4,8,2,1,1,0,14,H,W,2003,1610612746,0,0,0,0,0,0,0,0,25,0,19,0,0,0,4,20.16,5.76,11.52,1.44,0,manu-ginobili-1,,,,144,4341,4
18717,20300933,2404,1610612746,Chris,Wilcox,20,4,8,0.5,0,0,0,0,0,0,1,3,1,3,0,0,0,8,A,L,2003,1610612759,0,0,0,0,6,0,0,0,20,0,-7,0,2,0,4,14.4,7.2,1.8,0,0,chris-wilcox-1,,70,1162,,,
18718,20300933,2408,1610612746,Melvin,Ely,12,1,4,0.25,0,0,0,3,4,0.75,2,3,0,1,0,0,1,5,A,L,2003,1610612759,0,0,0,0,2,0,0,0,12,0,6,1,0,3,5,15,15,0,0,3,melvin-ely-1,,124,4030,,,
18720,20300933,2484,1610612759,Devin,Brown,23,3,8,0.375,0,0,0,0,0,0,1,3,0,3,0,0,0,6,H,W,2003,1610612746,0,0,0,0,4,0,0,0,23,0,2,0,2,0,4,9.391304348,6.260869565,0,0,0,devin-brown-1,,105,3360,,,
18733,20300934,1921,1610612762,Gordan,Giricek,24,3,11,0.273,0,2,0,4,4,1,1,3,1,3,1,0,0,10,H,W,2003,1610612744,0,0,0,0,6,2,0,0,24,0,-3,0,2,0,4,15,6,1.5,1.5,0,gordan-giricek-1,,,,,,
18740,20300934,2399,1610612744,Mike,Dunleavy,38,3,8,0.375,1,4,0.25,8,9,0.889,2,6,4,2,3,2,0,15,A,L,2003,1610612762,0,0,0,0,2,2,0,0,38,0,-8,0,4,2,8,14.21052632,7.578947368,3.789473684,2.842105263,0,mike-dunleavy-1,,111,3762,,,
18765,20300935,2417,1610612757,Qyntel,Woods,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,W,2003,1610612750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,qyntel-woods-1,,,,,,
18766,20300935,2424,1610612757,Dan,Dickau,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,H,W,2003,1610612750,0,0,0,0,0,0,0,0,2,0,-4,,0,0,0,0,0,18,0,0,dan-dickau-1,,97,3113,,,
18786,20300936,2397,1610612745,Ming,Yao,29,7,12,0.583,0,0,0,3,5,0.6,2,7,1,5,0,0,2,17,H,W,2003,1610612740,0,0,0,0,8,0,0,0,29,0,4,1,0,2,9,21.10344828,11.17241379,1.24137931,0,1.24137931,ming-yao-1,,,,,,
18828,20300938,2422,1610612755,John,Salmons,43,5,13,0.385,2,5,0.4,4,5,0.8,0,6,1,3,0,2,1,16,H,W,2003,1610612752,0,0,0,0,4,2,0,0,43,0,-8,1,0,3,6,13.39534884,5.023255814,0.837209302,0,0.837209302,john-salmons-1,,124,3819,,,
18849,20300939,2410,1610612754,Fred,Jones,23,3,4,0.75,1,1,1,2,2,1,0,1,2,5,1,1,0,9,A,W,2003,1610612738,0,0,0,0,4,2,0,0,23,21,4,0,4,3,1,14.08695652,1.565217391,3.130434783,1.565217391,0,fred-jones-1,,125,3525,,,
18850,20300939,2412,1610612738,Jiri,Welsch,22,4,10,0.4,0,1,0,1,1,1,1,4,2,3,0,2,0,9,H,L,2003,1610612754,0,0,0,0,6,0,0,0,21,49,-12,1,2,2,5,14.72727273,8.181818182,3.272727273,0,1.636363636,jiri-welsch-1,,,,35,876,2
18872,20300940,2321,1610612741,Paul,Shirley,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,L,2003,1610612751,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,paul-shirley-1,,109,2452,29,603,2
18890,20300941,2406,1610612748,Caron,Butler,18,2,5,0.4,0,0,0,0,0,0,0,0,1,1,1,2,0,4,H,W,2003,1610612760,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,8,0,2,2,0,caron-butler-1,,63,2173,,,
18891,20300941,2436,1610612760,Ronald,Murray,33,6,11,0.545,1,4,0.25,3,4,0.75,1,2,3,2,4,3,0,16,A,L,2003,1610612748,0,0,0,0,4,4,0,0,33,0,-7,0,6,2,3,17.45454545,3.272727273,3.272727273,4.363636364,0,ronald-murray-1,,,,,,
18892,20300941,2446,1610612748,Rasual,Butler,25,2,7,0.286,1,5,0.2,0,0,0,0,2,0,2,1,2,0,5,H,W,2003,1610612760,0,0,0,0,0,0,0,0,25,0,-9,0,0,0,2,7.2,2.88,0,1.44,0,rasual-butler-1,,110,4213,,,
18910,20300942,2407,1610612764,Jared,Jeffries,15,1,2,0.5,0,0,0,2,2,1,2,3,0,3,0,0,0,4,A,L,2003,1610612737,0,0,0,0,2,0,0,0,15,0,9,0,2,2,5,9.6,12,0,0,0,jared-jeffries-1,,70,2282,,,
18911,20300942,2413,1610612764,Juan,Dixon,34,6,11,0.545,4,5,0.8,5,7,0.714,0,5,5,5,0,3,0,21,A,L,2003,1610612737,0,0,0,0,4,6,0,0,34,0,-14,0,0,2,5,22.23529412,5.294117647,5.294117647,0,0,juan-dixon-1,,141,4004,,,
18937,20300943,2416,1610612747,Kareem,Rush,24,1,7,0.143,1,4,0.25,0,0,0,0,0,1,1,0,1,0,3,A,L,2003,1610612750,0,0,0,0,0,0,0,0,24,0,-13,0,0,0,0,4.5,0,1.5,0,0,kareem-rush-1,,84,2536,,,
18956,20300944,2404,1610612746,Chris,Wilcox,17,3,8,0.375,0,0,0,6,7,0.857,2,3,0,4,2,0,0,12,A,L,2003,1610612763,0,0,0,0,6,2,0,0,17,0,8,1,2,3,5,25.41176471,10.58823529,0,4.235294118,2.117647059,chris-wilcox-1,,70,1162,,,
18974,20300945,2403,1610612743,Nene,Hilario,36,8,11,0.727,0,0,0,5,8,0.625,2,5,4,6,2,3,0,21,A,W,2003,1610612749,0,0,0,0,16,2,0,0,36,0,12,1,2,0,7,21,7,4,2,1,nene-hilario-1,,,,,,
18975,20300945,2409,1610612749,Marcus,Haislip,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,L,2003,1610612743,0,0,0,0,0,0,0,0,1,0,5,,0,0,0,0,0,0,0,0,marcus-haislip-1,,89,1521,,,
18976,20300945,2429,1610612749,Dan,Gadzuric,24,3,7,0.429,0,0,0,0,3,0,0,6,1,3,0,1,1,6,H,L,2003,1610612743,0,0,0,0,4,0,0,0,24,0,-9,0,0,0,6,9,9,1.5,0,0,dan-gadzuric-1,,122,2940,,,
18989,20300946,1938,1610612759,Manu,Ginobili,26,7,11,0.636,1,2,0.5,1,2,0.5,1,4,2,1,2,2,0,16,H,W,2003,1610612744,0,0,0,0,10,5,0,0,26,0,19,1,6,2,5,22.15384615,6.923076923,2.769230769,2.769230769,1.384615385,manu-ginobili-1,,,,144,4341,4
18996,20300946,2399,1610612744,Mike,Dunleavy,39,7,15,0.467,0,3,0,1,3,0.333,0,8,2,3,0,2,1,15,A,L,2003,1610612759,0,0,0,0,10,4,0,0,39,0,-20,0,2,5,8,13.84615385,7.384615385,1.846153846,0,0,mike-dunleavy-1,,111,3762,,,
18998,20300946,2484,1610612759,Devin,Brown,19,0,6,0,0,0,0,0,0,0,3,3,2,1,1,0,0,0,H,W,2003,1610612744,0,0,0,0,0,0,0,0,19,0,22,2,0,0,6,0,11.36842105,3.789473684,1.894736842,3.789473684,devin-brown-1,,105,3360,,,
19007,20300947,1921,1610612762,Gordan,Giricek,39,11,18,0.611,2,4,0.5,9,11,0.818,0,4,1,5,0,7,0,33,A,W,2003,1610612756,0,0,0,0,10,9,0,0,39,0,11,1,8,3,4,30.46153846,3.692307692,0.923076923,0,0.923076923,gordan-giricek-1,,,,,,
19015,20300947,2405,1610612756,Amar'e,Stoudemire,37,10,22,0.455,0,0,0,6,10,0.6,8,7,1,5,2,6,2,26,H,L,2003,1610612762,0,0,0,0,20,5,0,1,37,0,-1,1,10,10,15,25.2972973,14.59459459,0.972972973,1.945945946,0.972972973,amar'e-stoudemire-1,,,,,,
19016,20300947,2418,1610612756,Casey,Jacobsen,32,2,5,0.4,0,2,0,1,1,1,0,2,0,4,0,1,1,5,H,L,2003,1610612762,0,0,0,0,4,2,0,0,32,0,-8,1,0,0,2,5.625,2.25,0,0,1.125,casey-jacobsen-1,,95,3021,,,
19051,20300949,2407,1610612764,Jared,Jeffries,13,1,2,0.5,0,0,0,2,2,1,2,1,0,1,1,0,1,4,H,L,2003,1610612738,0,0,0,0,2,0,0,0,13,0,-4,0,0,2,3,11.07692308,8.307692308,0,2.769230769,0,jared-jeffries-1,,70,2282,,,
19052,20300949,2412,1610612738,Jiri,Welsch,21,1,7,0.143,1,2,0.5,1,2,0.5,1,3,2,2,2,1,0,4,A,W,2003,1610612764,0,0,0,0,0,3,0,0,21,0,-2,0,0,1,4,6.857142857,6.857142857,3.428571429,3.428571429,0,jiri-welsch-1,,,,35,876,2
19053,20300949,2413,1610612764,Juan,Dixon,32,5,15,0.333,2,7,0.286,0,0,0,0,3,2,0,2,2,0,12,H,L,2003,1610612738,0,0,0,0,2,0,0,0,32,0,-7,1,0,2,3,13.5,3.375,2.25,2.25,1.125,juan-dixon-1,,141,4004,,,
19072,20300950,2400,1610612753,Drew,Gooden,20,1,6,0.167,0,0,0,2,4,0.5,3,3,1,0,0,0,0,4,H,L,2003,1610612760,0,0,0,0,2,0,0,0,20,0,-3,0,0,2,6,7.2,10.8,1.8,0,0,drew-gooden-1,,98,2567,,,
19073,20300950,2436,1610612760,Ronald,Murray,8,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,A,W,2003,1610612753,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,4.5,0,0,0,ronald-murray-1,,,,,,
19096,20300951,2399,1610612744,Mike,Dunleavy,27,2,5,0.4,1,1,1,0,1,0,0,3,1,4,3,4,0,5,A,L,2003,1610612740,0,0,0,0,0,0,0,0,27,0,-19,0,0,0,3,6.666666667,4,1.333333333,4,0,mike-dunleavy-1,,111,3762,,,
19114,20300952,2416,1610612747,Kareem,Rush,15,1,3,0.333,0,2,0,2,2,1,0,2,3,0,0,0,0,4,A,W,2003,1610612741,0,0,0,0,0,0,0,0,15,0,1,0,0,0,2,9.6,4.8,7.2,0,0,kareem-rush-1,,84,2536,,,
19136,20300953,2397,1610612745,Ming,Yao,34,6,12,0.5,0,0,0,5,5,1,3,8,0,3,0,0,3,17,H,W,2003,1610612763,0,0,0,0,10,0,0,1,34,0,0,1,2,0,11,18,11.64705882,0,0,1.058823529,ming-yao-1,,,,,,
19154,20300954,2405,1610612756,Amar'e,Stoudemire,40,8,16,0.5,0,0,0,9,11,0.818,3,2,0,2,0,4,5,25,H,L,2003,1610612742,0,0,0,0,16,4,0,0,40,0,-20,2,0,6,5,22.5,4.5,0,0,1.8,amar'e-stoudemire-1,,,,,,
19155,20300954,2418,1610612756,Casey,Jacobsen,26,0,7,0,0,3,0,0,0,0,0,2,2,2,0,0,0,0,H,L,2003,1610612742,0,0,0,0,0,0,0,0,26,0,-13,2,0,0,2,0,2.769230769,2.769230769,0,2.769230769,casey-jacobsen-1,,95,3021,,,
19175,20300955,2427,1610612761,Roger,Mason,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,W,2003,1610612737,0,0,0,0,0,0,0,0,1,0,2,,0,0,0,0,0,0,0,0,roger-mason-1,,89,2634,,,
19196,20300956,2246,1610612765,Mehmet,Okur,14,4,9,0.444,1,1,1,0,0,0,1,1,0,2,2,2,0,9,H,W,2003,1610612755,0,0,0,0,2,2,0,0,14,0,0,0,2,0,2,23.14285714,5.142857143,0,5.142857143,0,mehmet-okur-1,,,,,,
19197,20300956,2419,1610612765,Tayshaun,Prince,25,3,5,0.6,0,1,0,2,2,1,0,4,2,1,0,4,1,8,H,W,2003,1610612755,0,0,0,0,6,3,0,0,25,0,-1,0,0,0,4,11.52,5.76,2.88,0,0,tayshaun-prince-1,,135,4023,,,
19198,20300956,2422,1610612755,John,Salmons,35,3,10,0.3,1,3,0.333,0,0,0,0,5,4,0,3,1,0,7,A,L,2003,1610612765,0,0,0,0,0,0,0,0,35,0,-7,1,0,2,5,7.2,5.142857143,4.114285714,3.085714286,1.028571429,john-salmons-1,,124,3819,,,
19219,20300957,2402,1610612739,Dajuan,Wagner,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,H,W,2003,1610612754,0,0,0,0,0,0,0,0,6,0,-5,0,0,0,0,0,0,6,0,0,dajuan-wagner-1,,36,1144,,,
19220,20300957,2410,1610612754,Fred,Jones,14,1,2,0.5,0,0,0,2,2,1,0,0,2,2,0,2,0,4,A,L,2003,1610612739,0,0,0,0,0,0,0,0,14,0,-3,0,2,0,0,10.28571429,0,5.142857143,0,0,fred-jones-1,,125,3525,,,
19221,20300957,2430,1610612739,Carlos,Boozer,40,8,16,0.5,0,0,0,3,4,0.75,4,5,2,1,3,3,1,19,H,W,2003,1610612754,0,0,0,0,12,0,0,0,40,0,8,2,4,6,9,17.1,8.1,1.8,2.7,1.8,carlos-boozer-1,,101,2615,,,
19241,20300958,2429,1610612749,Dan,Gadzuric,13,1,3,0.333,0,0,0,0,1,0,1,3,0,3,0,0,1,2,H,L,2003,1610612752,0,0,0,0,2,0,0,0,13,0,2,0,0,0,4,5.538461538,11.07692308,0,0,0,dan-gadzuric-1,,122,2940,,,
19277,20300960,1938,1610612759,Manu,Ginobili,28,6,14,0.429,2,3,0.667,2,4,0.5,1,2,4,3,1,4,0,16,A,L,2003,1610612758,0,0,0,0,6,0,0,0,28,0,-13,1,5,0,3,20.57142857,3.857142857,5.142857143,1.285714286,1.285714286,manu-ginobili-1,,,,144,4341,4
19283,20300960,2484,1610612759,Devin,Brown,10,0,1,0,0,0,0,2,2,1,0,2,1,1,0,1,0,2,A,L,2003,1610612758,0,0,0,0,0,0,0,0,10,0,0,1,0,0,2,7.2,7.2,3.6,0,3.6,devin-brown-1,,105,3360,,,
19297,20300961,2406,1610612748,Caron,Butler,40,7,13,0.538,1,1,1,3,5,0.6,0,6,0,3,4,0,0,18,H,W,2003,1610612751,0,1,0,0,10,8,0,0,40,0,1,1,11,0,6,16.2,5.4,0,3.6,0.9,caron-butler-1,,63,2173,,,
19298,20300961,2446,1610612748,Rasual,Butler,8,2,2,1,1,1,1,0,0,0,0,0,1,1,0,0,0,5,H,W,2003,1610612751,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,22.5,0,4.5,0,0,rasual-butler-1,,110,4213,,,
19313,20300962,1921,1610612762,Gordan,Giricek,22,4,10,0.4,0,2,0,3,5,0.6,1,2,2,1,0,1,1,11,A,L,2003,1610612743,0,0,0,0,4,2,0,0,22,0,-18,1,0,1,3,18,4.909090909,3.272727273,0,1.636363636,gordan-giricek-1,,,,,,
19320,20300962,2401,1610612743,Nikoloz,Tskitishvili,6,0,2,0,0,0,0,2,2,1,0,0,0,2,0,0,0,2,H,W,2003,1610612762,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,12,0,0,0,0,nikoloz-tskitishvili-1,,,,17,176,1
19321,20300962,2403,1610612743,Nene,Hilario,33,8,10,0.8,0,0,0,4,6,0.667,0,5,1,1,3,0,1,20,H,W,2003,1610612762,0,1,0,0,16,4,0,0,33,0,17,1,4,4,5,21.81818182,5.454545455,1.090909091,3.272727273,1.090909091,nene-hilario-1,,,,,,
19340,20300963,2404,1610612746,Chris,Wilcox,12,3,5,0.6,0,0,0,0,1,0,0,3,1,3,1,0,1,6,H,L,2003,1610612742,0,0,0,0,6,2,0,0,12,0,-1,0,0,0,3,18,9,3,3,0,chris-wilcox-1,,70,1162,,,
19358,20300964,2397,1610612745,Ming,Yao,43,11,16,0.688,0,0,0,7,9,0.778,7,12,1,4,0,4,6,29,H,L,2003,1610612756,0,0,0,0,18,0,0,1,43,0,1,0,2,13,19,24.27906977,15.90697674,0.837209302,0,0,ming-yao-1,,,,,,
19359,20300964,2405,1610612756,Amar'e,Stoudemire,50,7,26,0.269,0,0,0,10,17,0.588,8,7,0,5,2,2,4,24,A,W,2003,1610612745,0,1,0,0,14,2,0,1,50,0,-5,5,10,7,15,17.28,10.8,0,1.44,3.6,amar'e-stoudemire-1,,,,,,
19360,20300964,2418,1610612756,Casey,Jacobsen,32,1,4,0.25,0,2,0,2,2,1,1,1,3,2,3,2,0,4,A,W,2003,1610612745,0,0,0,0,0,0,0,0,32,0,5,0,2,0,2,4.5,2.25,3.375,3.375,0,casey-jacobsen-1,,95,3021,,,
19374,20300965,1938,1610612759,Manu,Ginobili,26,5,9,0.556,2,3,0.667,4,5,0.8,0,1,0,4,0,2,0,16,A,L,2003,1610612744,0,0,0,0,6,0,0,0,26,0,-3,0,4,1,1,22.15384615,1.384615385,0,0,0,manu-ginobili-1,,,,144,4341,4
19379,20300965,2399,1610612744,Mike,Dunleavy,40,7,13,0.538,3,3,1,2,2,1,0,5,4,3,0,3,0,19,H,W,2003,1610612759,0,0,0,0,2,2,0,0,40,0,22,1,2,0,5,17.1,4.5,3.6,0,0.9,mike-dunleavy-1,,111,3762,,,
19380,20300965,2484,1610612759,Devin,Brown,22,2,9,0.222,0,1,0,0,2,0,2,4,1,2,1,0,1,4,A,L,2003,1610612744,0,0,0,0,2,0,0,0,22,0,-2,2,0,0,6,6.545454545,9.818181818,1.636363636,1.636363636,3.272727273,devin-brown-1,,105,3360,,,
19397,20300966,2400,1610612753,Drew,Gooden,12,1,5,0.2,0,0,0,0,0,0,0,2,0,2,0,2,0,2,A,L,2003,1610612747,0,0,0,0,0,0,0,0,12,0,-4,2,0,0,2,6,6,0,0,6,drew-gooden-1,,98,2567,,,
19398,20300966,2416,1610612747,Kareem,Rush,13,0,4,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,H,W,2003,1610612753,0,0,0,0,0,0,0,0,13,0,-2,0,0,0,1,0,2.769230769,2.769230769,0,0,kareem-rush-1,,84,2536,,,
19416,20300967,2321,1610612741,Paul,Shirley,14,3,3,1,0,0,0,0,0,0,3,1,2,0,0,2,0,6,A,L,2003,1610612739,0,0,0,0,4,0,0,0,14,0,-13,0,0,2,4,15.42857143,10.28571429,5.142857143,0,0,paul-shirley-1,,109,2452,29,603,2
19417,20300967,2402,1610612739,Dajuan,Wagner,16,4,10,0.4,3,5,0.6,0,0,0,1,0,1,0,2,1,0,11,H,W,2003,1610612741,0,0,0,0,2,0,0,0,16,0,0,2,6,0,1,24.75,2.25,2.25,4.5,4.5,dajuan-wagner-1,,36,1144,,,
19418,20300967,2430,1610612739,Carlos,Boozer,34,8,12,0.667,0,0,0,6,9,0.667,3,10,3,2,5,0,1,22,H,W,2003,1610612741,0,0,0,0,12,4,0,1,34,0,37,1,4,4,13,23.29411765,13.76470588,3.176470588,5.294117647,1.058823529,carlos-boozer-1,,101,2615,,,
19419,20300967,2457,1610612741,Jannero,Pargo,17,1,2,0.5,0,0,0,2,2,1,0,0,5,2,0,4,2,4,A,L,2003,1610612739,0,0,0,0,0,0,0,0,17,0,-17,0,2,0,0,8.470588235,0,10.58823529,0,0,jannero-pargo-1,,60,1530,,,
19440,20300968,2407,1610612764,Jared,Jeffries,33,0,4,0,0,0,0,0,0,0,2,5,1,6,0,1,1,0,A,L,2003,1610612752,0,0,0,0,0,0,0,0,33,0,-3,0,0,0,7,0,7.636363636,1.090909091,0,0,jared-jeffries-1,,70,2282,,,
19441,20300968,2437,1610612764,Lonny,Baxter,5,1,1,1,0,0,0,0,2,0,0,1,0,2,0,0,0,2,A,L,2003,1610612752,0,0,0,0,2,0,0,0,5,0,-10,0,0,0,1,14.4,7.2,0,0,0,lonny-baxter-1,,138,3367,,,
19481,20300970,2406,1610612748,Caron,Butler,37,7,16,0.438,1,1,1,5,6,0.833,2,5,2,1,0,0,0,20,H,W,2003,1610612740,0,0,0,0,8,6,0,0,37,0,14,0,4,6,7,19.45945946,6.810810811,1.945945946,0,0,caron-butler-1,,63,2173,,,
19482,20300970,2446,1610612748,Rasual,Butler,10,3,5,0.6,1,2,0.5,0,0,0,0,1,0,2,0,1,1,7,H,W,2003,1610612740,0,0,0,0,0,0,0,0,10,0,-2,0,0,0,1,25.2,3.6,0,0,0,rasual-butler-1,,110,4213,,,
19501,20300971,2436,1610612760,Ronald,Murray,9,2,3,0.667,0,0,0,0,0,0,0,0,0,3,0,1,0,4,A,W,2003,1610612737,0,0,0,0,0,2,0,0,9,0,-6,0,0,0,0,16,0,0,0,0,ronald-murray-1,,,,,,
19524,20300972,2429,1610612749,Dan,Gadzuric,7,2,3,0.667,0,0,0,0,0,0,0,1,0,1,0,1,0,4,H,L,2003,1610612757,0,0,0,0,2,0,0,0,6,54,3,0,0,0,1,20.57142857,5.142857143,0,0,0,dan-gadzuric-1,,122,2940,,,
19556,20300974,2405,1610612756,Amar'e,Stoudemire,43,10,21,0.476,0,0,0,8,11,0.727,3,6,3,3,0,0,1,28,H,L,2003,1610612746,0,0,0,0,20,2,0,0,43,0,-9,2,0,7,9,23.44186047,7.534883721,2.511627907,0,1.674418605,amar'e-stoudemire-1,,,,,,
19557,20300974,2408,1610612746,Melvin,Ely,13,2,3,0.667,0,0,0,1,2,0.5,1,0,0,2,0,1,0,5,A,W,2003,1610612756,0,0,0,0,2,0,0,0,13,0,1,0,0,1,1,13.84615385,2.769230769,0,0,0,melvin-ely-1,,124,4030,,,
19558,20300974,2418,1610612756,Casey,Jacobsen,29,4,5,0.8,1,1,1,0,1,0,0,6,1,0,1,1,0,9,H,L,2003,1610612746,0,0,0,0,6,0,0,0,29,0,-2,0,2,0,6,11.17241379,7.448275862,1.24137931,1.24137931,0,casey-jacobsen-1,,95,3021,,,
19578,20300975,2403,1610612743,Nene,Hilario,23,5,10,0.5,0,0,0,2,4,0.5,6,4,3,1,0,1,1,12,A,L,2003,1610612738,0,0,0,0,10,0,0,1,23,0,-7,2,0,2,10,18.7826087,15.65217391,4.695652174,0,3.130434783,nene-hilario-1,,,,,,
